date,node,country,transport,version,lower,upper,clients,frac
2017-10-10,relay,cz,,,6527,13144,9301,84
2017-10-10,relay,de,,,180587,341929,327677,84
2017-10-10,relay,dj,,,33,150,88,84
2017-10-10,relay,dk,,,3607,7452,5193,84
2017-10-10,relay,dm,,,3,47,15,84
2017-10-10,relay,do,,,772,1784,1139,84
2017-10-10,relay,dz,,,1697,3668,2592,84
2017-10-10,relay,ec,,,1347,2962,1999,84
2017-10-10,relay,ee,,,1029,2314,1551,84
2017-10-10,relay,eg,,,682,1599,699,84
2017-10-10,relay,er,,,0,11,4,84
2017-10-10,relay,es,,,24178,46953,32884,84
2017-10-10,relay,et,,,437,1079,681,84
2017-10-10,relay,eu,,,4,53,15,84
2017-10-10,relay,fi,,,6973,14008,10181,84
2017-10-10,relay,fj,,,28,134,78,84
2017-10-10,relay,fk,,,,,1,84
2017-10-10,relay,fm,,,1,37,14,84
2017-10-10,relay,fo,,,21,114,51,84
2017-10-10,relay,fr,,,70339,134362,104956,84
2017-10-10,relay,ga,,,64,234,136,84
2017-10-10,relay,gb,,,57609,110316,79801,84
2017-10-10,relay,gd,,,24,123,58,84
2017-10-10,relay,ge,,,533,1283,1212,84
2017-10-10,relay,gf,,,82,279,156,84
2017-10-10,relay,gg,,,30,142,77,84
2017-10-10,relay,gh,,,664,1560,1086,84
2017-10-10,relay,gi,,,11,79,36,84
2017-10-10,relay,gl,,,5,57,28,84
2017-10-10,relay,gm,,,14,90,46,84
2017-10-10,relay,gn,,,23,121,69,84
2017-10-10,relay,gp,,,165,479,286,84
2017-10-10,relay,gq,,,23,121,80,84
2017-10-10,relay,gr,,,3625,7488,5263,84
2017-10-10,relay,gt,,,458,1123,747,84
2017-10-10,relay,gu,,,47,190,99,84
2017-10-10,relay,gw,,,0,29,11,84
2017-10-10,relay,gy,,,54,209,110,84
2017-10-10,relay,hk,,,7504,15035,10865,84
2017-10-10,relay,hn,,,271,719,462,84
2017-10-10,relay,hr,,,1497,3266,2250,84
2017-10-10,relay,ht,,,112,354,282,84
2017-10-10,relay,hu,,,3170,6593,4791,84
2017-10-10,relay,id,,,23524,45706,41740,84
2017-10-10,relay,ie,,,6650,13383,9170,84
2017-10-10,relay,il,,,6059,12235,8121,84
2017-10-10,relay,im,,,88,294,167,84
2017-10-10,relay,in,,,20744,40411,31767,84
2017-10-10,relay,io,,,,,1,84
2017-10-10,relay,iq,,,827,1901,1281,84
2017-10-10,relay,ir,,,4572,9341,6439,84
2017-10-10,relay,is,,,727,1693,1171,84
2017-10-10,relay,it,,,24513,47589,34095,84
2017-10-10,relay,je,,,44,179,98,84
2017-10-10,relay,jm,,,286,752,500,84
2017-10-10,relay,jo,,,877,2003,1372,84
2017-10-10,relay,jp,,,22406,43579,30257,84
2017-10-10,relay,ke,,,985,2224,1537,84
2017-10-10,relay,kg,,,358,908,517,84
2017-10-10,relay,kh,,,236,640,390,84
2017-10-10,relay,ki,,,0,29,4,84
2017-10-10,relay,km,,,2,43,18,84
2017-10-10,relay,kn,,,40,169,94,84
2017-10-10,relay,kp,,,5,58,27,84
2017-10-10,relay,kr,,,4370,8947,6519,84
2017-10-10,relay,kw,,,992,2240,1609,84
2017-10-10,relay,ky,,,21,114,56,84
2017-10-10,relay,kz,,,1552,3376,2189,84
2017-10-10,relay,la,,,84,284,181,84
2017-10-10,relay,lb,,,579,1382,869,84
2017-10-10,relay,lc,,,31,143,75,84
2017-10-10,relay,li,,,57,215,123,84
2017-10-10,relay,lk,,,492,1197,871,84
2017-10-10,relay,lr,,,72,252,149,84
2017-10-10,relay,ls,,,159,466,336,84
2017-10-10,relay,lt,,,33694,65034,5528,84
2017-10-10,relay,lu,,,986,2226,1458,84
2017-10-10,relay,lv,,,4079,8377,7518,84
2017-10-10,relay,ly,,,320,826,517,84
2017-10-10,relay,ma,,,1591,3455,2354,84
2017-10-10,relay,mc,,,77,266,140,84
2017-10-10,relay,md,,,8730,17402,12842,84
2017-10-10,relay,me,,,194,543,315,84
2017-10-10,relay,mf,,,1,37,14,84
2017-10-10,relay,mg,,,255,681,423,84
2017-10-10,relay,mh,,,0,19,6,84
2017-10-10,relay,mk,,,543,1306,907,84
2017-10-10,relay,ml,,,194,545,191,84
2017-10-10,relay,mm,,,129,392,255,84
2017-10-10,relay,mn,,,216,596,373,84
2017-10-10,relay,mo,,,99,322,207,84
2017-10-10,relay,mp,,,2,45,17,84
2017-10-10,relay,mq,,,178,508,329,84
2017-10-10,relay,mr,,,34,153,74,84
2017-10-10,relay,ms,,,0,11,2,84
2017-10-10,relay,mt,,,233,632,409,84
2017-10-10,relay,mu,,,345,881,544,84
2017-10-10,relay,mv,,,137,412,242,84
2017-10-10,relay,mw,,,42,175,99,84
2017-10-10,relay,mx,,,8277,16528,12219,84
2017-10-10,relay,my,,,3254,6758,4771,84
2017-10-10,relay,mz,,,97,316,194,84
2017-10-10,relay,na,,,128,391,245,84
2017-10-10,relay,nc,,,167,483,309,84
2017-10-10,relay,ne,,,32,146,66,84
2017-10-10,relay,ng,,,1204,2673,2017,84
2017-10-10,relay,ni,,,237,643,383,84
2017-10-10,relay,nl,,,76210,145442,40766,84
2017-10-10,relay,no,,,4098,8416,5886,84
2017-10-10,relay,np,,,306,796,617,84
2017-10-10,relay,nr,,,0,7,1,84
2017-10-10,relay,nz,,,1977,4230,2999,84
2017-10-10,relay,om,,,3320,6889,5008,84
2017-10-10,relay,pa,,,471,1151,751,84
2017-10-10,relay,pe,,,1575,3423,2278,84
2017-10-10,relay,pf,,,107,342,191,84
2017-10-10,relay,pg,,,84,286,147,84
2017-10-10,relay,ph,,,2841,5943,4225,84
2017-10-10,relay,pk,,,2917,6095,4440,84
2017-10-10,relay,pl,,,15597,30584,21618,84
2017-10-10,relay,pm,,,2,45,16,84
2017-10-10,relay,pr,,,64,234,175,84
2017-10-10,relay,ps,,,258,689,402,84
2017-10-10,relay,pt,,,3875,7978,5483,84
2017-10-10,relay,pw,,,0,29,10,84
2017-10-10,relay,py,,,486,1183,789,84
2017-10-10,relay,qa,,,1125,2512,1820,84
2017-10-10,relay,re,,,377,950,623,84
2017-10-10,relay,ro,,,14800,29058,25852,84
2017-10-10,relay,rs,,,1873,4021,2708,84
2017-10-10,relay,ru,,,154701,293261,232566,84
2017-10-10,relay,rw,,,88,294,187,84
2017-10-10,relay,sa,,,3804,7839,5437,84
2017-10-10,relay,sb,,,2,45,23,84
2017-10-10,relay,sc,,,33316,64318,3313,84
2017-10-10,relay,sd,,,301,784,507,84
2017-10-10,relay,se,,,10587,20977,15110,84
2017-10-10,relay,sg,,,5141,10452,8033,84
2017-10-10,relay,si,,,1088,2435,1663,84
2017-10-10,relay,sk,,,2150,4575,3164,84
2017-10-10,relay,sl,,,23,119,64,84
2017-10-10,relay,sm,,,4,53,18,84
2017-10-10,relay,sn,,,304,792,485,84
2017-10-10,relay,so,,,45,183,112,84
2017-10-10,relay,sr,,,90,299,151,84
2017-10-10,relay,ss,,,26,127,67,84
2017-10-10,relay,st,,,0,29,4,84
2017-10-10,relay,sv,,,319,822,531,84
2017-10-10,relay,sx,,,0,31,18,84
2017-10-10,relay,sy,,,526,1270,847,84
2017-10-10,relay,sz,,,10,78,35,84
2017-10-10,relay,tc,,,2,41,17,84
2017-10-10,relay,td,,,17,102,42,84
2017-10-10,relay,tg,,,54,206,127,84
2017-10-10,relay,th,,,3525,7291,4911,84
2017-10-10,relay,tj,,,116,362,227,84
2017-10-10,relay,tl,,,2,45,13,84
2017-10-10,relay,tm,,,2,39,25,84
2017-10-10,relay,tn,,,1203,2671,1929,84
2017-10-10,relay,to,,,0,25,9,84
2017-10-10,relay,tr,,,2796,5855,4535,84
2017-10-10,relay,tt,,,338,865,573,84
2017-10-10,relay,tw,,,14707,28880,21630,84
2017-10-10,relay,tz,,,182,517,343,84
2017-10-10,relay,ua,,,117141,222585,178554,84
2017-10-10,relay,ug,,,238,644,406,84
2017-10-10,relay,us,,,315033,594367,427780,84
2017-10-10,relay,uy,,,770,1781,1131,84
2017-10-10,relay,uz,,,513,1243,794,84
2017-10-10,relay,va,,,0,7,1,84
2017-10-10,relay,vc,,,7,63,29,84
2017-10-10,relay,ve,,,2527,5323,3747,84
2017-10-10,relay,vg,,,2,45,12,84
2017-10-10,relay,vi,,,0,22,10,84
2017-10-10,relay,vn,,,3015,6288,4448,84
2017-10-10,relay,vu,,,2,43,11,84
2017-10-10,relay,wf,,,0,11,9,84
2017-10-10,relay,ws,,,0,26,8,84
2017-10-10,relay,xk,,,14,91,48,84
2017-10-10,relay,ye,,,254,680,443,84
2017-10-10,relay,yt,,,9,71,34,84
2017-10-10,relay,za,,,3048,6352,4788,84
2017-10-10,relay,zm,,,100,323,193,84
2017-10-10,relay,zw,,,183,520,309,84
2017-10-10,relay,,,,,,2454160,84
2017-10-10,relay,??,,,,,37386,84
2017-10-10,bridge,a1,,,,,1,70
2017-10-10,bridge,a2,,,,,0,70
2017-10-10,bridge,ad,,,,,1,70
2017-10-10,bridge,ae,,,,,354,70
2017-10-10,bridge,af,,,,,9,70
2017-10-10,bridge,ag,,,,,1,70
2017-10-10,bridge,al,,,,,13,70
2017-10-10,bridge,am,,,,,9,70
2017-10-10,bridge,an,,,,,0,70
2017-10-10,bridge,ao,,,,,7,70
2017-10-10,bridge,ar,,,,,114,70
2017-10-10,bridge,at,,,,,163,70
2017-10-10,bridge,au,,,,,469,70
2017-10-10,bridge,aw,,,,,1,70
2017-10-10,bridge,ax,,,,,0,70
2017-10-10,bridge,az,,,,,23,70
2017-10-10,bridge,ba,,,,,14,70
2017-10-10,bridge,bb,,,,,5,70
2017-10-10,bridge,bd,,,,,220,70
2017-10-10,bridge,be,,,,,133,70
2017-10-10,bridge,bf,,,,,2,70
2017-10-10,bridge,bg,,,,,54,70
2017-10-10,bridge,bh,,,,,12,70
2017-10-10,bridge,bi,,,,,1,70
2017-10-10,bridge,bj,,,,,6,70
2017-10-10,bridge,bm,,,,,3,70
2017-10-10,bridge,bn,,,,,5,70
2017-10-10,bridge,bo,,,,,33,70
2017-10-10,bridge,br,,,,,4123,70
2017-10-10,bridge,bs,,,,,2,70
2017-10-10,bridge,bt,,,,,1,70
2017-10-10,bridge,bw,,,,,3,70
2017-10-10,bridge,by,,,,,1304,70
2017-10-10,bridge,bz,,,,,3,70
2017-10-10,bridge,ca,,,,,520,70
2017-10-10,bridge,cd,,,,,6,70
2017-10-10,bridge,cf,,,,,1,70
2017-10-10,bridge,cg,,,,,1,70
2017-10-10,bridge,ch,,,,,411,70
2017-10-10,bridge,ci,,,,,12,70
2017-10-10,bridge,cl,,,,,99,70
2017-10-10,bridge,cm,,,,,34,70
2017-10-10,bridge,cn,,,,,1293,70
2017-10-10,bridge,co,,,,,145,70
2017-10-10,bridge,cr,,,,,25,70
2017-10-10,bridge,cu,,,,,8,70
2017-10-10,bridge,cv,,,,,2,70
2017-10-10,bridge,cw,,,,,1,70
2017-10-10,bridge,cy,,,,,15,70
2017-10-10,bridge,cz,,,,,133,70
2017-10-10,bridge,de,,,,,1606,70
2017-10-10,bridge,dk,,,,,67,70
2017-10-10,bridge,do,,,,,19,70
2017-10-10,bridge,dz,,,,,164,70
2017-10-10,bridge,ec,,,,,33,70
2017-10-10,bridge,ee,,,,,16,70
2017-10-10,bridge,eg,,,,,1011,70
2017-10-10,bridge,er,,,,,1,70
2017-10-10,bridge,es,,,,,338,70
2017-10-10,bridge,et,,,,,41,70
2017-10-10,bridge,eu,,,,,23,70
2017-10-10,bridge,fi,,,,,153,70
2017-10-10,bridge,fj,,,,,3,70
2017-10-10,bridge,fo,,,,,2,70
2017-10-10,bridge,fr,,,,,827,70
2017-10-10,bridge,ga,,,,,1,70
2017-10-10,bridge,gb,,,,,1570,70
2017-10-10,bridge,gd,,,,,0,70
2017-10-10,bridge,ge,,,,,15,70
2017-10-10,bridge,gf,,,,,1,70
2017-10-10,bridge,gg,,,,,0,70
2017-10-10,bridge,gh,,,,,43,70
2017-10-10,bridge,gi,,,,,1,70
2017-10-10,bridge,gm,,,,,3,70
2017-10-10,bridge,gn,,,,,1,70
2017-10-10,bridge,gp,,,,,3,70
2017-10-10,bridge,gq,,,,,4,70
2017-10-10,bridge,gr,,,,,73,70
2017-10-10,bridge,gt,,,,,23,70
2017-10-10,bridge,gu,,,,,2,70
2017-10-10,bridge,gy,,,,,1,70
2017-10-10,bridge,hk,,,,,85,70
2017-10-10,bridge,hn,,,,,9,70
2017-10-10,bridge,hr,,,,,35,70
2017-10-10,bridge,ht,,,,,3,70
2017-10-10,bridge,hu,,,,,87,70
2017-10-10,bridge,id,,,,,306,70
2017-10-10,bridge,ie,,,,,85,70
2017-10-10,bridge,il,,,,,65,70
2017-10-10,bridge,im,,,,,4,70
2017-10-10,bridge,in,,,,,1099,70
2017-10-10,bridge,iq,,,,,13,70
2017-10-10,bridge,ir,,,,,1065,70
2017-10-10,bridge,is,,,,,12,70
2017-10-10,bridge,it,,,,,582,70
2017-10-10,bridge,je,,,,,5,70
2017-10-10,bridge,jm,,,,,7,70
2017-10-10,bridge,jo,,,,,74,70
2017-10-10,bridge,jp,,,,,470,70
2017-10-10,bridge,ke,,,,,74,70
2017-10-10,bridge,kg,,,,,22,70
2017-10-10,bridge,kh,,,,,4,70
2017-10-10,bridge,kn,,,,,0,70
2017-10-10,bridge,kr,,,,,111,70
2017-10-10,bridge,kw,,,,,40,70
2017-10-10,bridge,ky,,,,,2,70
2017-10-10,bridge,kz,,,,,285,70
2017-10-10,bridge,la,,,,,1,70
2017-10-10,bridge,lb,,,,,17,70
2017-10-10,bridge,lc,,,,,2,70
2017-10-10,bridge,li,,,,,3,70
2017-10-10,bridge,lk,,,,,28,70
2017-10-10,bridge,lr,,,,,8,70
2017-10-10,bridge,ls,,,,,4,70
2017-10-10,bridge,lt,,,,,33,70
2017-10-10,bridge,lu,,,,,27,70
2017-10-10,bridge,lv,,,,,36,70
2017-10-10,bridge,ly,,,,,21,70
2017-10-10,bridge,ma,,,,,92,70
2017-10-10,bridge,mc,,,,,2,70
2017-10-10,bridge,md,,,,,52,70
2017-10-10,bridge,me,,,,,3,70
2017-10-10,bridge,mg,,,,,16,70
2017-10-10,bridge,mk,,,,,9,70
2017-10-10,bridge,ml,,,,,4,70
2017-10-10,bridge,mm,,,,,4,70
2017-10-10,bridge,mn,,,,,8,70
2017-10-10,bridge,mo,,,,,9,70
2017-10-10,bridge,mp,,,,,1,70
2017-10-10,bridge,mq,,,,,4,70
2017-10-10,bridge,mr,,,,,3,70
2017-10-10,bridge,mt,,,,,4,70
2017-10-10,bridge,mu,,,,,8,70
2017-10-10,bridge,mv,,,,,5,70
2017-10-10,bridge,mw,,,,,3,70
2017-10-10,bridge,mx,,,,,319,70
2017-10-10,bridge,my,,,,,124,70
2017-10-10,bridge,mz,,,,,4,70
2017-10-10,bridge,na,,,,,4,70
2017-10-10,bridge,nc,,,,,2,70
2017-10-10,bridge,ne,,,,,2,70
2017-10-10,bridge,ng,,,,,102,70
2017-10-10,bridge,ni,,,,,6,70
2017-10-10,bridge,nl,,,,,476,70
2017-10-10,bridge,no,,,,,80,70
2017-10-10,bridge,np,,,,,11,70
2017-10-10,bridge,nz,,,,,54,70
2017-10-10,bridge,om,,,,,47,70
2017-10-10,bridge,pa,,,,,32,70
2017-10-10,bridge,pe,,,,,69,70
2017-10-10,bridge,pf,,,,,1,70
2017-10-10,bridge,pg,,,,,5,70
2017-10-10,bridge,ph,,,,,142,70
2017-10-10,bridge,pk,,,,,127,70
2017-10-10,bridge,pl,,,,,266,70
2017-10-10,bridge,pr,,,,,5,70
2017-10-10,bridge,ps,,,,,17,70
2017-10-10,bridge,pt,,,,,86,70
2017-10-10,bridge,pw,,,,,2,70
2017-10-10,bridge,py,,,,,10,70
2017-10-10,bridge,qa,,,,,43,70
2017-10-10,bridge,re,,,,,10,70
2017-10-10,bridge,ro,,,,,179,70
2017-10-10,bridge,rs,,,,,28,70
2017-10-10,bridge,ru,,,,,7174,70
2017-10-10,bridge,rw,,,,,12,70
2017-10-10,bridge,sa,,,,,417,70
2017-10-10,bridge,sb,,,,,2,70
2017-10-10,bridge,sc,,,,,7,70
2017-10-10,bridge,sd,,,,,29,70
2017-10-10,bridge,se,,,,,194,70
2017-10-10,bridge,sg,,,,,91,70
2017-10-10,bridge,si,,,,,24,70
2017-10-10,bridge,sk,,,,,44,70
2017-10-10,bridge,sl,,,,,2,70
2017-10-10,bridge,sn,,,,,5,70
2017-10-10,bridge,so,,,,,10,70
2017-10-10,bridge,sr,,,,,4,70
2017-10-10,bridge,ss,,,,,2,70
2017-10-10,bridge,sv,,,,,23,70
2017-10-10,bridge,sx,,,,,1,70
2017-10-10,bridge,sy,,,,,17,70
2017-10-10,bridge,sz,,,,,3,70
2017-10-10,bridge,td,,,,,2,70
2017-10-10,bridge,tg,,,,,2,70
2017-10-10,bridge,th,,,,,82,70
2017-10-10,bridge,tj,,,,,11,70
2017-10-10,bridge,tm,,,,,80,70
2017-10-10,bridge,tn,,,,,70,70
2017-10-10,bridge,tr,,,,,2947,70
2017-10-10,bridge,tt,,,,,4,70
2017-10-10,bridge,tw,,,,,60,70
2017-10-10,bridge,tz,,,,,7,70
2017-10-10,bridge,ua,,,,,3116,70
2017-10-10,bridge,ug,,,,,14,70
2017-10-10,bridge,us,,,,,5440,70
2017-10-10,bridge,uy,,,,,16,70
2017-10-10,bridge,uz,,,,,77,70
2017-10-10,bridge,va,,,,,1,70
2017-10-10,bridge,vc,,,,,0,70
2017-10-10,bridge,ve,,,,,58,70
2017-10-10,bridge,vi,,,,,0,70
2017-10-10,bridge,vn,,,,,77,70
2017-10-10,bridge,vu,,,,,1,70
2017-10-10,bridge,xk,,,,,2,70
2017-10-10,bridge,ye,,,,,65,70
2017-10-10,bridge,za,,,,,137,70
2017-10-10,bridge,zm,,,,,6,70
2017-10-10,bridge,zw,,,,,20,70
2017-10-10,bridge,,,,,,44178,70
2017-10-10,bridge,,,v4,,,43241,70
2017-10-10,bridge,,,v6,,,936,70
2017-10-10,bridge,,<OR>,,,,2328,70
2017-10-10,bridge,,fte,,,,6,70
2017-10-10,bridge,,meek,,,,11072,70
2017-10-10,bridge,,obfs2,,,,5,70
2017-10-10,bridge,,obfs3,,,,2396,70
2017-10-10,bridge,,obfs4,,,,28295,70
2017-10-10,bridge,,scramblesuit,,,,72,70
2017-10-10,bridge,,snowflake,,,,2,70
2017-10-10,bridge,,websocket,,,,2,70
2017-10-10,bridge,??,,,,,787,70
2017-10-11,relay,a1,,,0,14,3,83
2017-10-11,relay,a2,,,,,0,83
2017-10-11,relay,ad,,,42,240,119,83
2017-10-11,relay,ae,,,166333,484521,318463,83
2017-10-11,relay,af,,,114,506,291,83
2017-10-11,relay,ag,,,13,111,63,83
2017-10-11,relay,ai,,,0,20,7,83
2017-10-11,relay,al,,,346,1290,681,83
2017-10-11,relay,am,,,393,1440,946,83
2017-10-11,relay,an,,,0,8,0,83
2017-10-11,relay,ao,,,111,493,239,83
2017-10-11,relay,ap,,,0,8,0,83
2017-10-11,relay,aq,,,0,29,5,83
2017-10-11,relay,ar,,,5992,18396,10855,83
2017-10-11,relay,as,,,1,44,15,83
2017-10-11,relay,at,,,5754,17689,11140,83
2017-10-11,relay,au,,,12143,36573,22390,83
2017-10-11,relay,aw,,,24,164,69,83
2017-10-11,relay,ax,,,9,93,33,83
2017-10-11,relay,az,,,469,1686,1197,83
2017-10-11,relay,ba,,,442,1602,871,83
2017-10-11,relay,bb,,,91,421,206,83
2017-10-11,relay,bd,,,1525,4981,3939,83
2017-10-11,relay,be,,,5728,17611,10888,83
2017-10-11,relay,bf,,,33,198,108,83
2017-10-11,relay,bg,,,4119,12813,9024,83
2017-10-11,relay,bh,,,354,1314,1356,83
2017-10-11,relay,bi,,,8,85,47,83
2017-10-11,relay,bj,,,133,572,292,83
2017-10-11,relay,bl,,,0,27,6,83
2017-10-11,relay,bm,,,31,189,83,83
2017-10-11,relay,bn,,,131,564,266,83
2017-10-11,relay,bo,,,464,1671,985,83
2017-10-11,relay,bq,,,0,32,9,83
2017-10-11,relay,br,,,18377,54880,32616,83
2017-10-11,relay,bs,,,106,477,230,83
2017-10-11,relay,bt,,,10,96,37,83
2017-10-11,relay,bw,,,70,347,170,83
2017-10-11,relay,by,,,1748,5662,3149,83
2017-10-11,relay,bz,,,55,286,140,83
2017-10-11,relay,ca,,,23302,69297,44919,83
2017-10-11,relay,cc,,,,,0,83
2017-10-11,relay,cd,,,96,440,227,83
2017-10-11,relay,cf,,,0,36,13,83
2017-10-11,relay,cg,,,19,139,71,83
2017-10-11,relay,ch,,,7389,22541,13697,83
2017-10-11,relay,ci,,,240,940,519,83
2017-10-11,relay,ck,,,0,17,5,83
2017-10-11,relay,cl,,,2332,7437,5192,83
2017-10-11,relay,cm,,,182,742,442,83
2017-10-11,relay,cn,,,581,2045,1246,83
2017-10-11,relay,co,,,2980,9394,6248,83
2017-10-11,relay,cr,,,477,1712,966,83
2017-10-11,relay,cs,,,0,32,11,83
2017-10-11,relay,cu,,,174,717,367,83
2017-10-11,relay,cv,,,18,138,64,83
2017-10-11,relay,cw,,,37,215,95,83
2017-10-11,relay,cx,,,0,8,1,83
2017-10-11,relay,cy,,,556,1967,886,83
2017-10-11,relay,cz,,,4782,14793,8844,83
2017-10-11,relay,de,,,134977,393722,324741,83
2017-10-11,relay,dj,,,29,185,88,83
2017-10-11,relay,dk,,,2645,8385,5048,83
2017-10-11,relay,dm,,,2,52,16,83
2017-10-11,relay,do,,,578,2036,1116,83
2017-10-11,relay,dz,,,1229,4071,2503,83
2017-10-11,relay,ec,,,909,3076,2431,83
2017-10-11,relay,ee,,,800,2736,1494,83
2017-10-11,relay,eg,,,396,1453,675,83
2017-10-11,relay,er,,,0,17,6,83
2017-10-11,relay,es,,,17760,53071,30375,83
2017-10-11,relay,et,,,330,1234,683,83
2017-10-11,relay,eu,,,3,58,17,83
2017-10-11,relay,fi,,,5248,16181,10089,83
2017-10-11,relay,fj,,,23,156,75,83
2017-10-11,relay,fk,,,0,8,0,83
2017-10-11,relay,fm,,,1,40,9,83
2017-10-11,relay,fo,,,14,116,46,83
2017-10-11,relay,fr,,,51778,152318,97256,83
2017-10-11,relay,ga,,,45,250,129,83
2017-10-11,relay,gb,,,44511,131169,71865,83
2017-10-11,relay,gd,,,19,141,54,83
2017-10-11,relay,ge,,,394,1446,1034,83
2017-10-11,relay,gf,,,65,325,153,83
2017-10-11,relay,gg,,,23,158,73,83
2017-10-11,relay,gh,,,522,1860,1042,83
2017-10-11,relay,gi,,,10,97,39,83
2017-10-11,relay,gl,,,6,74,28,83
2017-10-11,relay,gm,,,12,108,42,83
2017-10-11,relay,gn,,,16,124,63,83
2017-10-11,relay,gp,,,124,542,288,83
2017-10-11,relay,gq,,,20,146,75,83
2017-10-11,relay,gr,,,2701,8553,5056,83
2017-10-11,relay,gt,,,350,1301,728,83
2017-10-11,relay,gu,,,38,222,97,83
2017-10-11,relay,gw,,,0,29,10,83
2017-10-11,relay,gy,,,45,248,110,83
2017-10-11,relay,hk,,,5350,16486,13630,83
2017-10-11,relay,hn,,,194,784,442,83
2017-10-11,relay,hr,,,1115,3720,2155,83
2017-10-11,relay,ht,,,82,388,381,83
2017-10-11,relay,hu,,,2330,7433,4608,83
2017-10-11,relay,id,,,18078,54003,50798,83
2017-10-11,relay,ie,,,4920,15204,9041,83
2017-10-11,relay,il,,,4403,13661,7895,83
2017-10-11,relay,im,,,61,313,168,83
2017-10-11,relay,in,,,15976,47836,32024,83
2017-10-11,relay,io,,,0,8,1,83
2017-10-11,relay,iq,,,624,2181,1261,83
2017-10-11,relay,ir,,,3325,10432,6368,83
2017-10-11,relay,is,,,544,1927,1123,83
2017-10-11,relay,it,,,18069,53978,32629,83
2017-10-11,relay,je,,,34,204,104,83
2017-10-11,relay,jm,,,212,845,462,83
2017-10-11,relay,jo,,,666,2315,1279,83
2017-10-11,relay,jp,,,16488,49338,28398,83
2017-10-11,relay,ke,,,733,2527,1463,83
2017-10-11,relay,kg,,,264,1018,487,83
2017-10-11,relay,kh,,,175,719,397,83
2017-10-11,relay,ki,,,0,32,6,83
2017-10-11,relay,km,,,1,46,14,83
2017-10-11,relay,kn,,,29,183,90,83
2017-10-11,relay,kp,,,4,62,33,83
2017-10-11,relay,kr,,,3243,10187,7102,83
2017-10-11,relay,kw,,,734,2531,1497,83
2017-10-11,relay,ky,,,14,116,55,83
2017-10-11,relay,kz,,,1133,3774,2185,83
2017-10-11,relay,la,,,65,325,152,83
2017-10-11,relay,lb,,,424,1542,847,83
2017-10-11,relay,lc,,,19,139,74,83
2017-10-11,relay,li,,,46,252,113,83
2017-10-11,relay,lk,,,358,1328,855,83
2017-10-11,relay,lr,,,58,302,155,83
2017-10-11,relay,ls,,,69,341,336,83
2017-10-11,relay,lt,,,24993,74244,5326,83
2017-10-11,relay,lu,,,704,2436,1387,83
2017-10-11,relay,lv,,,2877,9084,9118,83
2017-10-11,relay,ly,,,233,917,488,83
2017-10-11,relay,ma,,,1209,4007,2253,83
2017-10-11,relay,mc,,,59,303,132,83
2017-10-11,relay,md,,,6387,19570,12563,83
2017-10-11,relay,me,,,146,617,310,83
2017-10-11,relay,mf,,,1,42,13,83
2017-10-11,relay,mg,,,187,758,407,83
2017-10-11,relay,mh,,,0,27,5,83
2017-10-11,relay,mk,,,422,1535,770,83
2017-10-11,relay,ml,,,124,542,302,83
2017-10-11,relay,mm,,,84,397,254,83
2017-10-11,relay,mn,,,162,674,363,83
2017-10-11,relay,mo,,,74,362,256,83
2017-10-11,relay,mp,,,1,46,13,83
2017-10-11,relay,mq,,,135,580,302,83
2017-10-11,relay,mr,,,31,194,77,83
2017-10-11,relay,ms,,,0,12,4,83
2017-10-11,relay,mt,,,181,738,394,83
2017-10-11,relay,mu,,,259,1002,513,83
2017-10-11,relay,mv,,,99,450,245,83
2017-10-11,relay,mw,,,29,184,89,83
2017-10-11,relay,mx,,,6044,18549,12545,83
2017-10-11,relay,my,,,2477,7878,4889,83
2017-10-11,relay,mz,,,64,322,182,83
2017-10-11,relay,na,,,91,423,238,83
2017-10-11,relay,nc,,,127,550,296,83
2017-10-11,relay,ne,,,25,168,57,83
2017-10-11,relay,nf,,,,,0,83
2017-10-11,relay,ng,,,928,3137,1943,83
2017-10-11,relay,ni,,,184,751,453,83
2017-10-11,relay,nl,,,56693,166613,39541,83
2017-10-11,relay,no,,,3024,9527,5719,83
2017-10-11,relay,np,,,234,918,597,83
2017-10-11,relay,nr,,,,,1,83
2017-10-11,relay,nz,,,1474,4824,2831,83
2017-10-11,relay,om,,,2494,7928,4972,83
2017-10-11,relay,pa,,,364,1345,685,83
2017-10-11,relay,pe,,,1152,3832,2305,83
2017-10-11,relay,pf,,,75,364,180,83
2017-10-11,relay,pg,,,58,299,136,83
2017-10-11,relay,ph,,,2116,6782,4146,83
2017-10-11,relay,pk,,,2188,7000,4423,83
2017-10-11,relay,pl,,,11420,34446,21532,83
2017-10-11,relay,pm,,,2,52,15,83
2017-10-11,relay,pr,,,47,255,175,83
2017-10-11,relay,ps,,,190,770,434,83
2017-10-11,relay,pt,,,2828,8936,5265,83
2017-10-11,relay,pw,,,0,27,12,83
2017-10-11,relay,py,,,385,1416,770,83
2017-10-11,relay,qa,,,841,2866,1739,83
2017-10-11,relay,re,,,291,1109,581,83
2017-10-11,relay,ro,,,9986,30217,28038,83
2017-10-11,relay,rs,,,1420,4658,2476,83
2017-10-11,relay,ru,,,114690,334937,236804,83
2017-10-11,relay,rw,,,69,341,202,83
2017-10-11,relay,sa,,,2831,8947,5389,83
2017-10-11,relay,sb,,,3,58,19,83
2017-10-11,relay,sc,,,25044,74392,3173,83
